"Person","time","MeanSC","IBI","empathy","conflict"
60,26,8.338396,728.7692,1.666667,3.8
60,27,7.843557,728.7692,1.666667,3.8
60,28,11.2991,511.4444,1.666667,3.8
60,29,10.29879,780.1818,1.666667,3.8
60,30,8.049158,761.8462,1.666667,3.8
60,31,5.261426,749.1667,1.666667,3.8
60,32,6.144429,750.5,1.666667,3.8
60,33,9.333487,748,1.666667,3.8
60,34,9.842309,NA,1.666667,3.8
60,35,9.830742,704.6154,1.666667,3.8
60,36,14.52814,577.4118,1.666667,3.8
60,37,14.84287,802,1.666667,3.8
60,38,12.86001,814.5455,1.666667,3.8
60,39,10.66031,757,1.666667,3.8
60,40,8.470053,727.5385,1.666667,3.8
60,41,9.640102,803.0909,1.666667,3.8
60,42,10.28543,784.3333,1.666667,3.8
60,43,8.769493,724.1538,1.666667,3.8
60,44,10.94036,659,1.666667,3.8
60,45,8.644684,558.1176,1.666667,3.8
60,46,4.485082,761,1.666667,3.8
60,47,5.740816,799.5,1.666667,3.8
60,48,5.97469,738.9231,1.666667,3.8
60,49,5.10351,774.5,1.666667,3.8
60,50,4.053075,740.9231,1.666667,3.8
60,51,3.264987,555.5,1.666667,3.8
60,52,2.812779,733.5385,1.666667,3.8
60,53,3.069542,772.3333,1.666667,3.8
60,54,8.320378,839.0909,1.666667,3.8
60,55,8.90236,815.6364,1.666667,3.8
60,56,8.145364,741.6923,1.666667,3.8
60,57,6.41018,694.6154,1.666667,3.8
60,58,4.172609,797.1667,1.666667,3.8
60,59,3.608231,862.2,1.666667,3.8
60,60,7.213337,784.5,1.666667,3.8
60,61,8.479349,789.6667,1.666667,3.8
60,62,10.84522,814.3636,1.666667,3.8
60,63,10.64903,758,1.666667,3.8
60,64,11.03933,833.2727,1.666667,3.8
60,65,9.366141,561.8824,1.666667,3.8
60,66,9.699835,831.2727,1.666667,3.8
60,67,8.74423,638.5714,1.666667,3.8
60,68,10.55261,841.6364,1.666667,3.8
60,69,9.693419,824.3636,1.666667,3.8
60,70,6.972615,766.8333,1.666667,3.8
60,71,5.378511,NA,1.666667,3.8
60,72,14.31082,800.5455,1.666667,3.8
60,73,NA,842.3636,1.666667,3.8
60,74,18.55291,796.3333,1.666667,3.8
60,75,14.26066,774.6667,1.666667,3.8
60,76,11.91644,NA,1.666667,3.8
60,77,11.03089,737.5,1.666667,3.8
60,78,12.22408,803,1.666667,3.8
60,79,9.456184,561.4118,1.666667,3.8
60,80,8.944609,778.5,1.666667,3.8
60,81,8.873945,672.9231,1.666667,3.8
60,82,9.939954,737.0769,1.666667,3.8
60,83,9.312414,NA,1.666667,3.8
60,84,8.541912,NA,1.666667,3.8
60,85,9.96976,647,1.666667,3.8
60,86,11.08614,874.3636,1.666667,3.8
60,87,10.75586,738.8333,1.666667,3.8
60,88,9.193162,704.2857,1.666667,3.8
60,89,11.07578,733.1667,1.666667,3.8
60,90,9.184062,740.3077,1.666667,3.8
60,91,9.981254,743,1.666667,3.8
60,92,7.92285,823.4545,1.666667,3.8
60,93,8.975601,763,1.666667,3.8
60,94,7.526955,716.6154,1.666667,3.8
60,95,6.255609,NA,1.666667,3.8
60,96,5.399615,670.4286,1.666667,3.8
60,97,6.122151,731.2308,1.666667,3.8
60,98,7.17271,804.5455,1.666667,3.8
60,99,5.263477,799.1667,1.666667,3.8
60,100,3.766163,787.5,1.666667,3.8
60,101,2.927456,781.4545,1.666667,3.8
60,102,2.09657,739.2308,1.666667,3.8
60,103,1.785252,706.1538,1.666667,3.8
60,104,2.219125,758.3333,1.666667,3.8
60,105,4.990823,776.6667,1.666667,3.8
60,106,7.131756,745.0769,1.666667,3.8
60,107,9.272842,767.5,1.666667,3.8
60,108,9.88565,738,1.666667,3.8
60,109,9.43091,792.1667,1.666667,3.8
60,110,10.08098,564.25,1.666667,3.8
60,111,9.45991,752.5,1.666667,3.8
60,112,8.356286,730.4615,1.666667,3.8
60,113,6.523531,806.1818,1.666667,3.8
60,114,5.858602,722,1.666667,3.8
60,115,7.422426,749.0769,1.666667,3.8
63,1,10.24491,764.8333,1,2.4
63,2,8.375477,709.0769,1,2.4
63,3,6.401426,902,1,2.4
63,4,7.390979,915.2,1,2.4
63,5,8.073897,909.6,1,2.4
63,6,9.899577,928.2,1,2.4
63,7,8.508337,838.2,1,2.4
63,8,9.209401,882.5455,1,2.4
63,9,11.48524,891.8,1,2.4
63,10,9.190224,836.5455,1,2.4
63,11,8.398738,785.2727,1,2.4
63,12,7.172763,767.2308,1,2.4
63,13,6.154334,778,1,2.4
63,14,6.27331,795.6667,1,2.4
63,15,5.954709,799,1,2.4
63,16,5.652283,824.3636,1,2.4
63,17,6.397403,816.5455,1,2.4
63,18,9.220479,837.6364,1,2.4
63,19,7.262976,782.3333,1,2.4
63,20,8.531227,828.7273,1,2.4
63,21,7.424427,755.8333,1,2.4
63,22,9.538987,802.1818,1,2.4
63,23,8.303308,730.3077,1,2.4
63,24,7.918102,755,1,2.4
63,25,7.950378,902.8,1,2.4
63,26,8.959736,869.8,1,2.4
63,27,7.113981,794,1,2.4
63,28,6.610515,781.5,1,2.4
63,29,6.157159,822.1818,1,2.4
63,30,6.671344,829.2727,1,2.4
63,31,7.366424,844.5455,1,2.4
63,32,7.08222,802.3636,1,2.4
63,33,6.358602,780.5,1,2.4
63,34,6.389531,857.4545,1,2.4
63,35,6.587031,641.5714,1,2.4
63,36,6.5404,652.7143,1,2.4
63,37,6.48983,891.4,1,2.4
63,38,4.939595,889.6364,1,2.4
63,39,3.820434,822.7273,1,2.4
63,40,3.970195,820.7273,1,2.4
63,41,4.949617,734.3077,1,2.4
63,42,5.076631,704.7692,1,2.4
63,43,8.606134,703.8462,1,2.4
63,44,14.9386,728.7692,1,2.4
63,45,11.84259,668,1,2.4
63,46,7.404535,831.8182,1,2.4
63,47,5.555375,864.1818,1,2.4
63,48,5.091687,828.7273,1,2.4
63,49,6.691082,870.2,1,2.4
63,50,5.876831,890.2,1,2.4
63,51,6.742396,858,1,2.4
63,52,6.477666,653.4286,1,2.4
63,53,6.631424,816.3333,1,2.4
63,54,6.035736,915.1111,1,2.4
63,55,6.124624,834.5455,1,2.4
63,56,5.859053,841.8182,1,2.4
63,57,6.085974,884.5455,1,2.4
63,58,6.096016,809.8182,1,2.4
63,59,5.502024,852.1818,1,2.4
63,60,5.427227,894,1,2.4
63,61,5.540252,910.4,1,2.4
63,62,6.102781,699.8462,1,2.4
63,63,5.048011,719.3846,1,2.4
63,64,7.339231,873.2727,1,2.4
63,65,6.756636,774.3636,1,2.4
63,66,6.397292,748.4615,1,2.4
63,67,5.896213,922.6,1,2.4
63,68,5.83908,870.4,1,2.4
63,69,5.81468,881.4545,1,2.4
63,70,6.926707,792.9091,1,2.4
63,71,7.576631,751.6667,1,2.4
63,72,7.983584,778.5,1,2.4
63,73,7.607734,787.8333,1,2.4
63,74,5.516156,793.2727,1,2.4
63,75,5.457493,817.5,1,2.4
63,76,6.449872,759.8333,1,2.4
63,77,8.200236,837.8182,1,2.4
63,78,8.276882,921.4,1,2.4
63,79,6.763442,845.2727,1,2.4
63,80,5.433651,844,1,2.4
63,81,6.890696,802.9091,1,2.4
63,82,4.419737,855.2727,1,2.4
63,83,4.929649,809.2727,1,2.4
63,84,6.999035,880.7273,1,2.4
63,85,6.98435,876.2,1,2.4
63,86,5.5741,813.4545,1,2.4
63,87,5.961068,735.3846,1,2.4
63,88,5.870162,586.875,1,2.4
63,89,6.478998,677.8571,1,2.4
63,90,5.30322,840.7273,1,2.4
63,91,5.358279,820.6667,1,2.4
63,92,5.8842,612.1429,1,2.4
63,93,4.931405,842.7273,1,2.4
63,94,6.706181,802.8333,1,2.4
63,95,5.595507,787,1,2.4
63,96,5.172844,801.8182,1,2.4
63,97,5.652169,806.7273,1,2.4
63,98,5.418795,824,1,2.4
63,99,4.425256,879.8,1,2.4
63,100,6.993684,830,1,2.4
63,101,7.126985,858.3636,1,2.4
63,102,6.651095,870.6,1,2.4
63,103,6.181111,755.5,1,2.4
63,104,8.593005,859.2727,1,2.4
63,105,10.45869,820.5455,1,2.4
63,106,9.049003,811.0909,1,2.4
63,107,7.989502,838.9091,1,2.4
63,108,6.862485,606.8,1,2.4
63,109,5.244026,879.4545,1,2.4
63,110,9.218097,906.2,1,2.4
63,111,7.937819,624.1429,1,2.4
63,112,7.505699,777.3333,1,2.4
63,113,6.146103,845.0909,1,2.4
63,114,7.772553,798.1667,1,2.4
63,115,9.649613,708.3077,1,2.4
63,116,8.424639,678.3077,1,2.4
63,117,10.2572,862.7273,1,2.4
63,118,8.10325,861,1,2.4
63,119,6.976634,884.5455,1,2.4
64,1,NA,845.0667,2.333333,1
64,2,NA,869.2,2.333333,1
64,3,NA,866.4667,2.333333,1
64,4,NA,834.2667,2.333333,1
64,5,NA,861.2667,2.333333,1
64,6,NA,881.7333,2.333333,1
64,7,NA,810.8,2.333333,1
64,8,NA,796.6667,2.333333,1
64,9,NA,848.3333,2.333333,1
64,10,NA,838.1333,2.333333,1
64,11,NA,797.7333,2.333333,1
64,12,NA,820.8,2.333333,1
64,13,NA,751.1333,2.333333,1
64,14,NA,802.8667,2.333333,1
64,15,NA,757.7333,2.333333,1
64,16,NA,818,2.333333,1
64,17,NA,825.4667,2.333333,1
64,18,NA,769.3333,2.333333,1
64,19,NA,783.8,2.333333,1
64,20,NA,870.5333,2.333333,1
64,21,NA,846.4,2.333333,1
64,22,NA,812.2,2.333333,1
64,23,NA,766.6667,2.333333,1
64,24,NA,800.2667,2.333333,1
64,25,NA,737.4,2.333333,1
64,26,NA,542.4667,2.333333,1
64,27,NA,728,2.333333,1
64,28,NA,830.1333,2.333333,1
64,29,NA,822.7333,2.333333,1
64,30,NA,819.0667,2.333333,1
64,31,NA,772.6,2.333333,1
64,32,NA,856.7333,2.333333,1
64,33,NA,767.2667,2.333333,1
64,34,NA,776,2.333333,1
64,35,NA,784.3333,2.333333,1
64,36,NA,833.3333,2.333333,1
64,37,NA,795,2.333333,1
64,38,NA,807,2.333333,1
64,39,NA,777.2,2.333333,1
64,40,NA,690.2,2.333333,1
64,41,NA,861.6,2.333333,1
64,42,NA,709.8667,2.333333,1
64,43,NA,695.2,2.333333,1
64,44,NA,807.2,2.333333,1
64,45,NA,752.6,2.333333,1
64,46,NA,796.9333,2.333333,1
64,47,NA,799.3333,2.333333,1
64,48,NA,771.9333,2.333333,1
64,49,NA,759.3333,2.333333,1
64,50,NA,670.8667,2.333333,1
64,51,NA,708.8,2.333333,1
64,52,NA,783.3333,2.333333,1
64,53,NA,804.2,2.333333,1
64,54,NA,872.9333,2.333333,1
64,55,NA,796.4667,2.333333,1
64,56,NA,820.9333,2.333333,1
64,57,NA,776.8667,2.333333,1
64,58,NA,633.9333,2.333333,1
64,59,NA,812.4667,2.333333,1
64,60,NA,821.3333,2.333333,1
64,61,NA,791.7333,2.333333,1
64,62,NA,814.2,2.333333,1
64,63,NA,812.6,2.333333,1
64,64,NA,843.7333,2.333333,1
64,65,NA,757.2667,2.333333,1
64,66,NA,753.8667,2.333333,1
64,67,NA,781.4667,2.333333,1
64,68,NA,761.7333,2.333333,1
64,69,NA,755.6,2.333333,1
64,70,NA,712.6667,2.333333,1
64,71,NA,603.2,2.333333,1
64,72,NA,701.0667,2.333333,1
64,73,NA,699.4667,2.333333,1
64,74,NA,800.5333,2.333333,1
64,75,NA,788.2,2.333333,1
64,76,NA,823.0667,2.333333,1
64,77,NA,742.6667,2.333333,1
64,78,NA,833.4,2.333333,1
64,79,NA,758.7333,2.333333,1
65,1,NA,784.5333,1.666667,2.4
65,2,NA,854.9333,1.666667,2.4
65,3,NA,779.7333,1.666667,2.4
65,4,NA,836.2667,1.666667,2.4
65,5,NA,716.6667,1.666667,2.4
65,6,NA,793.0667,1.666667,2.4
65,7,NA,704.8,1.666667,2.4
65,8,NA,724.5333,1.666667,2.4
65,9,NA,676.72,1.666667,2.4
65,10,NA,801.1333,1.666667,2.4
65,11,NA,768.9333,1.666667,2.4
65,12,NA,782.4,1.666667,2.4
65,13,NA,777.0667,1.666667,2.4
65,14,NA,771,1.666667,2.4
65,15,NA,836.6,1.666667,2.4
65,16,NA,799.3333,1.666667,2.4
65,17,NA,714.5,1.666667,2.4
65,18,NA,650.8,1.666667,2.4
65,19,NA,838.1333,1.666667,2.4
65,20,NA,768.4667,1.666667,2.4
65,21,NA,857.6,1.666667,2.4
65,22,NA,693.7333,1.666667,2.4
65,23,NA,805.7333,1.666667,2.4
65,24,NA,797.3333,1.666667,2.4
65,25,NA,699.2,1.666667,2.4
65,26,NA,779.7333,1.666667,2.4
65,27,NA,744.7667,1.666667,2.4
65,28,NA,693.2333,1.666667,2.4
65,29,NA,919.8667,1.666667,2.4
65,30,NA,723.3667,1.666667,2.4
65,31,NA,686.8,1.666667,2.4
65,32,NA,732.5667,1.666667,2.4
65,33,NA,688.8667,1.666667,2.4
65,34,NA,745.2,1.666667,2.4
65,35,NA,733.0667,1.666667,2.4
65,36,NA,799.1333,1.666667,2.4
65,37,NA,789.7333,1.666667,2.4
65,38,NA,851.4667,1.666667,2.4
65,39,NA,840.8,1.666667,2.4
65,40,NA,688.1333,1.666667,2.4
65,41,NA,811.5333,1.666667,2.4
65,42,NA,802.4667,1.666667,2.4
65,43,NA,846.3333,1.666667,2.4
65,44,NA,785.1333,1.666667,2.4
65,45,NA,NA,1.666667,2.4
65,46,NA,802.7333,1.666667,2.4
65,47,NA,798.6667,1.666667,2.4
65,48,NA,791,1.666667,2.4
65,49,NA,785.0667,1.666667,2.4
65,50,NA,821.5333,1.666667,2.4
65,51,NA,853.1333,1.666667,2.4
65,52,NA,766.9333,1.666667,2.4
65,53,NA,704.2667,1.666667,2.4
65,54,NA,693.9667,1.666667,2.4
65,55,NA,897.9333,1.666667,2.4
65,56,NA,905.6667,1.666667,2.4
65,57,NA,833.1333,1.666667,2.4
65,58,NA,862.2,1.666667,2.4
65,59,NA,843.1333,1.666667,2.4
65,60,NA,793.6,1.666667,2.4
65,61,NA,812.5333,1.666667,2.4
65,62,NA,730.3667,1.666667,2.4
65,63,NA,848.7333,1.666667,2.4
65,64,NA,792.2333,1.666667,2.4
65,65,NA,672.02,1.666667,2.4
65,66,NA,755,1.666667,2.4
65,67,NA,704.4667,1.666667,2.4
65,68,NA,848.6,1.666667,2.4
65,69,NA,807.2667,1.666667,2.4
65,70,NA,826.8667,1.666667,2.4
65,71,NA,802.6667,1.666667,2.4
65,72,NA,820.1333,1.666667,2.4
65,73,NA,799.8667,1.666667,2.4
65,74,NA,813.4667,1.666667,2.4
65,75,NA,817.8,1.666667,2.4
65,76,NA,822.7333,1.666667,2.4
65,77,NA,842.5333,1.666667,2.4
65,78,NA,900.6,1.666667,2.4
65,79,NA,779.2667,1.666667,2.4
65,80,NA,763.4,1.666667,2.4
65,81,NA,801.1333,1.666667,2.4
65,82,NA,769.8667,1.666667,2.4
66,1,12.88762,769.0667,2.333333,3.4
66,2,13.55927,704.8,2.333333,3.4
66,3,12.51056,701.6,2.333333,3.4
66,4,21.95059,805.3333,2.333333,3.4
66,5,20.88297,751.4,2.333333,3.4
66,6,17.03919,820,2.333333,3.4
66,7,16.68617,783.2667,2.333333,3.4
66,8,11.88633,736,2.333333,3.4
66,9,15.45468,779.3333,2.333333,3.4
66,10,15.26111,758.3333,2.333333,3.4
66,11,12.40262,608.5091,2.333333,3.4
66,12,NA,575.12,2.333333,3.4
66,13,20.3006,710.6,2.333333,3.4
66,14,13.19954,664.1333,2.333333,3.4
66,15,11.49483,510.3333,2.333333,3.4
66,16,10.25574,694.9333,2.333333,3.4
66,17,11.03631,664.3333,2.333333,3.4
66,18,10.23539,605.7,2.333333,3.4
66,19,8.897244,699.1067,2.333333,3.4
66,20,9.417792,796.7333,2.333333,3.4
66,21,13.89374,819,2.333333,3.4
66,22,12.46001,796.6,2.333333,3.4
66,23,15.26111,814.6667,2.333333,3.4
66,24,12.40262,800.8667,2.333333,3.4
66,25,NA,800.8667,2.333333,3.4
66,26,20.3006,729.6,2.333333,3.4
66,27,13.19954,589.4267,2.333333,3.4
66,28,11.49483,693.4667,2.333333,3.4
66,29,10.25574,749.4,2.333333,3.4
66,30,11.03631,779.2,2.333333,3.4
66,31,10.23539,755.0667,2.333333,3.4
66,32,8.897244,698.0667,2.333333,3.4
66,33,9.417792,754.1333,2.333333,3.4
66,34,13.89374,712.8667,2.333333,3.4
66,35,12.46001,775.6667,2.333333,3.4
66,36,11.72207,764.8,2.333333,3.4
66,37,11.21361,827,2.333333,3.4
66,38,11.03072,784,2.333333,3.4
66,39,10.56738,738.4667,2.333333,3.4
66,40,11.84559,544.8667,2.333333,3.4
66,41,11.01981,747.5333,2.333333,3.4
66,42,8.315725,771,2.333333,3.4
66,43,5.374511,735.1333,2.333333,3.4
66,44,4.886784,794,2.333333,3.4
66,45,15.7659,NA,2.333333,3.4
66,46,16.99968,NA,2.333333,3.4
66,47,14.77327,697.5667,2.333333,3.4
66,48,12.62447,780.9333,2.333333,3.4
66,49,10.61473,660.2,2.333333,3.4
66,50,10.51368,605.2333,2.333333,3.4
66,51,8.994924,548.2667,2.333333,3.4
66,52,9.12238,603.54,2.333333,3.4
66,53,10.384,757.0667,2.333333,3.4
66,54,11.75204,710.6667,2.333333,3.4
66,55,8.75576,627.2333,2.333333,3.4
66,56,6.697579,728.3333,2.333333,3.4
66,57,8.260822,824.8667,2.333333,3.4
66,58,16.21315,760.4667,2.333333,3.4
66,59,21.62494,778.4667,2.333333,3.4
66,60,8.849901,NA,2.333333,3.4
66,61,16.93081,681.48,2.333333,3.4
66,62,NA,643.9333,2.333333,3.4
66,63,NA,721.9333,2.333333,3.4
66,64,18.02393,781.2,2.333333,3.4
66,65,12.77427,724.6667,2.333333,3.4
66,66,12.82124,709,2.333333,3.4
66,67,14.12548,774.9333,2.333333,3.4
66,68,13.19473,792.5333,2.333333,3.4
66,69,14.59968,816,2.333333,3.4
66,70,17.23128,796.7333,2.333333,3.4
66,71,14.30819,779.7333,2.333333,3.4
66,72,12.92003,774.1333,2.333333,3.4
66,73,16.04149,792.8667,2.333333,3.4
66,74,12.4267,799.7333,2.333333,3.4
66,75,18.97187,775.6,2.333333,3.4
66,76,20.1154,777.9333,2.333333,3.4
67,1,15.68991,718.6,NA,0.8
67,2,16.99231,759.4667,NA,0.8
67,3,14.44248,584.3222,NA,0.8
67,4,10.26137,642.6133,NA,0.8
67,5,8.775157,613.8667,NA,0.8
67,6,14.48319,NA,NA,0.8
67,7,10.37239,NA,NA,0.8
67,8,9.032411,595.5733,NA,0.8
67,9,15.98131,568.4667,NA,0.8
67,10,11.81751,543.3667,NA,0.8
67,11,13.20851,721.6667,NA,0.8
67,12,16.59047,718.9333,NA,0.8
67,13,5.194593,NA,NA,0.8
67,14,3.883747,607.1333,NA,0.8
67,15,3.288759,690.8,NA,0.8
67,16,9.169357,693.6,NA,0.8
67,17,15.72297,572.7,NA,0.8
67,18,11.7559,715.6667,NA,0.8
67,19,13.32219,778.2667,NA,0.8
67,20,16.63646,672.24,NA,0.8
67,21,16.5126,NA,NA,0.8
67,22,12.09948,659.4,NA,0.8
67,23,14.01068,763.2667,NA,0.8
67,24,15.14669,625.6762,NA,0.8
67,25,4.015303,696.0667,NA,0.8
67,26,4.50504,750.8,NA,0.8
67,27,12.35909,709.4,NA,0.8
67,28,14.59681,747.5333,NA,0.8
67,29,13.71425,699.5333,NA,0.8
67,30,3.044505,NA,NA,0.8
67,31,4.969105,547.4667,NA,0.8
68,1,10.89007,754.3077,1.333333,1.2
68,2,10.56401,754.9091,1.333333,1.2
68,3,9.976005,778.8333,1.333333,1.2
68,4,11.2001,764.3333,1.333333,1.2
68,5,10.98447,712.5714,1.333333,1.2
68,6,9.954252,797.8333,1.333333,1.2
68,7,10.14238,757.3333,1.333333,1.2
68,8,9.889556,752.4615,1.333333,1.2
68,9,9.747153,744.7692,1.333333,1.2
68,10,9.523647,757.5,1.333333,1.2
68,11,10.55999,768.6667,1.333333,1.2
68,12,10.48028,780,1.333333,1.2
68,13,10.58747,758,1.333333,1.2
68,14,10.33967,758.1667,1.333333,1.2
68,15,10.75621,766,1.333333,1.2
68,16,10.19299,810,1.333333,1.2
68,17,9.923738,782,1.333333,1.2
68,18,11.8698,770,1.333333,1.2
68,19,11.7615,764.1667,1.333333,1.2
68,20,11.24185,770.6667,1.333333,1.2
68,21,11.04302,765.8333,1.333333,1.2
68,22,10.79856,795.5,1.333333,1.2
68,23,10.27267,778,1.333333,1.2
68,24,10.08734,762.3333,1.333333,1.2
68,25,9.744488,780.6667,1.333333,1.2
68,26,9.44155,780.1667,1.333333,1.2
68,27,11.16907,767.6923,1.333333,1.2
68,28,11.1984,771.1667,1.333333,1.2
69,1,10.11042,723.5385,2.333333,2.8
69,2,10.18156,686.2857,2.333333,2.8
69,3,8.72298,646.4286,2.333333,2.8
69,4,13.1758,676.8571,2.333333,2.8
69,5,13.7299,681.3846,2.333333,2.8
69,6,10.82869,754,2.333333,2.8
69,7,9.251736,704,2.333333,2.8
69,8,8.575029,769.3333,2.333333,2.8
69,9,10.77861,717.0769,2.333333,2.8
69,10,9.928143,719.2308,2.333333,2.8
69,11,9.610163,693.8462,2.333333,2.8
69,12,8.751229,626.1333,2.333333,2.8
69,13,8.551872,751.3333,2.333333,2.8
69,14,8.221962,765.8333,2.333333,2.8
69,15,7.534332,684.4286,2.333333,2.8
69,16,6.955105,783.5,2.333333,2.8
69,17,6.845797,685.0769,2.333333,2.8
69,18,6.594039,675.5714,2.333333,2.8
69,19,7.417961,800.5,2.333333,2.8
69,20,7.665158,711.7143,2.333333,2.8
69,21,6.782442,658,2.333333,2.8
69,22,7.901126,728.1538,2.333333,2.8
69,23,9.129,749.3846,2.333333,2.8
69,24,9.620377,694.6154,2.333333,2.8
69,25,10.44011,668.7692,2.333333,2.8
69,26,10.2506,697.8571,2.333333,2.8
69,27,9.81861,713.6923,2.333333,2.8
69,28,9.522345,736.5,2.333333,2.8
69,29,9.024932,782.3333,2.333333,2.8
69,30,8.732353,630.8,2.333333,2.8
69,31,7.789669,687.5714,2.333333,2.8
69,32,6.946006,756.8333,2.333333,2.8
69,33,6.550188,758.4615,2.333333,2.8
69,34,7.284294,768.5,2.333333,2.8
69,35,7.840348,754.6667,2.333333,2.8
69,36,8.868371,643.8667,2.333333,2.8
69,37,9.055856,680.7692,2.333333,2.8
69,38,8.185542,645.3333,2.333333,2.8
69,39,8.453756,719.0769,2.333333,2.8
69,40,9.28685,743.3333,2.333333,2.8
69,41,8.897249,840.5455,2.333333,2.8
69,42,8.423197,780.8333,2.333333,2.8
69,43,7.537047,727.3333,2.333333,2.8
69,44,6.674113,711.7143,2.333333,2.8
69,45,6.156497,827.3333,2.333333,2.8
69,46,5.676646,739.8333,2.333333,2.8
69,47,6.281935,678.1429,2.333333,2.8
69,48,6.141862,765.6667,2.333333,2.8
69,49,6.643919,671,2.333333,2.8
69,50,6.233704,696.9231,2.333333,2.8
69,51,6.286991,774.1667,2.333333,2.8
69,52,6.613835,754.5,2.333333,2.8
69,53,6.726044,714.7692,2.333333,2.8
69,54,7.071582,702.8571,2.333333,2.8
69,55,6.390415,790.1818,2.333333,2.8
69,56,6.133918,782,2.333333,2.8
69,57,5.807322,787,2.333333,2.8
69,58,5.664281,785.8333,2.333333,2.8
69,59,5.267984,782,2.333333,2.8
69,60,4.817972,819.0909,2.333333,2.8
69,61,4.873722,705.2857,2.333333,2.8
69,62,4.633558,715.5385,2.333333,2.8
69,63,4.646633,786.3636,2.333333,2.8
69,64,5.574565,781,2.333333,2.8
69,65,5.868333,711.8462,2.333333,2.8
69,66,5.85255,752.5,2.333333,2.8
69,67,5.505527,682.2857,2.333333,2.8
69,68,5.090252,806.7273,2.333333,2.8
69,69,4.65387,685.8571,2.333333,2.8
69,70,4.22487,747.1667,2.333333,2.8
69,71,4.603112,765.1667,2.333333,2.8
69,72,5.027749,741.8462,2.333333,2.8
70,1,11.10032,778.2667,2.666667,0.6
70,2,11.0849,870.4667,2.666667,0.6
70,3,10.80316,870.6667,2.666667,0.6
70,4,11.45002,693.3,2.666667,0.6
70,5,12.16789,868.5333,2.666667,0.6
70,6,12.15289,875.6667,2.666667,0.6
70,7,12.11619,859.3333,2.666667,0.6
70,8,11.94541,815.2667,2.666667,0.6
70,9,11.83933,867.8667,2.666667,0.6
70,10,10.68052,871.2667,2.666667,0.6
70,11,10.58319,864.5333,2.666667,0.6
70,12,10.07405,831.3333,2.666667,0.6
70,13,10.07192,847.2667,2.666667,0.6
70,14,10.04808,827.8667,2.666667,0.6
70,15,9.982782,847.8,2.666667,0.6
70,16,10.15074,828.2,2.666667,0.6
70,17,9.334225,822.2,2.666667,0.6
70,18,9.521945,824.8667,2.666667,0.6
70,19,9.379827,734.5,2.666667,0.6
70,20,9.88845,647.1,2.666667,0.6
70,21,9.449568,708.3333,2.666667,0.6
70,22,11.19896,787.6,2.666667,0.6
70,23,11.3035,774.6333,2.666667,0.6
70,24,11.13914,693,2.666667,0.6
70,25,11.40879,830.2667,2.666667,0.6
70,26,11.00466,837,2.666667,0.6
70,27,10.4272,833.7333,2.666667,0.6
70,28,10.18164,761.0667,2.666667,0.6
70,29,9.927077,881.4667,2.666667,0.6
70,30,9.976863,669.4667,2.666667,0.6
70,31,10.1172,794.4,2.666667,0.6
70,32,10.00516,823.9333,2.666667,0.6
70,33,10.39665,839.9333,2.666667,0.6
70,34,10.20261,722.8,2.666667,0.6
70,35,10.114,919.2,2.666667,0.6
70,36,10.31688,777.5333,2.666667,0.6
70,37,9.802334,790.1333,2.666667,0.6
70,38,9.983843,763.2,2.666667,0.6
70,39,9.383307,862.4,2.666667,0.6
70,40,9.224402,749.6667,2.666667,0.6
70,41,8.690903,772.9333,2.666667,0.6
70,42,9.022937,878.6,2.666667,0.6
70,43,9.049513,773.2,2.666667,0.6
70,44,9.019887,688.3333,2.666667,0.6
70,45,10.01363,780.7333,2.666667,0.6
70,46,10.89387,825.4,2.666667,0.6
70,47,11.49095,861.7333,2.666667,0.6
70,48,11.45112,884.2,2.666667,0.6
70,49,10.89867,786.4667,2.666667,0.6
70,50,9.664285,849.4,2.666667,0.6
70,51,9.528641,759.3,2.666667,0.6
70,52,8.760995,862.8,2.666667,0.6
70,53,8.656781,754.8,2.666667,0.6
70,54,8.641654,754,2.666667,0.6
70,55,9.437119,886.6,2.666667,0.6
70,56,9.881537,722.7667,2.666667,0.6
70,57,9.947317,672.4533,2.666667,0.6
70,58,10.4335,898.3333,2.666667,0.6
70,59,9.738916,823.1333,2.666667,0.6
70,60,9.48229,847.5333,2.666667,0.6
70,61,8.956493,735,2.666667,0.6
70,62,9.38714,774.2,2.666667,0.6
70,63,9.411842,845.6,2.666667,0.6
70,64,9.420328,812.8667,2.666667,0.6
70,65,9.758237,770.1333,2.666667,0.6
70,66,8.517319,734.5333,2.666667,0.6
70,67,9.414777,730.3333,2.666667,0.6
70,68,10.84195,806.2,2.666667,0.6
70,69,12.3257,886.2,2.666667,0.6
70,70,12.8181,843.9333,2.666667,0.6
70,71,12.17905,849.2,2.666667,0.6
70,72,11.07593,746.4,2.666667,0.6
70,73,10.57721,741,2.666667,0.6
70,74,10.43163,798.7333,2.666667,0.6
70,75,9.655568,802.7333,2.666667,0.6
70,76,9.607905,835.3333,2.666667,0.6
70,77,9.342774,830.2667,2.666667,0.6
70,78,8.418836,607.7133,2.666667,0.6
70,79,8.208018,786,2.666667,0.6
70,80,7.852345,769.4,2.666667,0.6
70,81,7.883456,827.3333,2.666667,0.6
70,82,8.456129,716.8,2.666667,0.6
70,83,8.792577,857,2.666667,0.6
70,84,9.509627,855.0667,2.666667,0.6
70,85,9.632286,908.8667,2.666667,0.6
