"Person","time","obs","empathy","conflict","obsZ","var","varId"
106,40,12.53464,0,NA,0.663434555780532,1,106
106,41,11.07157,0,NA,0.312603864851148,1,106
106,42,10.86314,0,NA,0.262624273368573,1,106
106,43,10.75944,0,NA,0.237757969877027,1,106
106,44,10.53974,0,NA,0.18507593634672,1,106
106,45,10.4101,0,NA,0.153989460120644,1,106
106,46,10.87321,0,NA,0.265038966484869,1,106
106,47,10.31537,0,NA,0.131274079891577,1,106
106,48,9.91047,0,NA,0.0341827946097333,1,106
106,49,9.159241,0,NA,-0.145954990401367,1,106
106,50,8.56238,0,NA,-0.289076752872611,1,106
106,51,8.006056,0,NA,-0.422478116649189,1,106
106,52,7.267423,0,NA,-0.599595497043321,1,106
106,53,6.607964,0,NA,-0.757727682522896,1,106
106,54,6.412131,0,NA,-0.804686629597727,1,106
106,55,6.937724,0,NA,-0.678654276164435,1,106
108,1,11.18297,NA,2.2,0.339316557319406,1,108
108,2,11.07136,NA,2.2,0.312553508788147,1,108
108,3,10.29552,NA,2.2,0.126514232984082,1,108
108,4,9.32018,NA,2.2,-0.107363302671125,1,108
108,5,9.460845,NA,2.2,-0.0736331331374859,1,108
108,6,13.90047,NA,2.2,0.990947991632597,1,108
108,7,12.8122,NA,2.2,0.729990883621551,1,108
108,8,10.97454,NA,2.2,0.28933696583683,1,108
108,9,10.13635,NA,2.2,0.0883467351369324,1,108
108,10,9.452744,NA,2.2,-0.0755756782154517,1,108
108,11,8.800066,NA,2.2,-0.232081842441639,1,108
108,12,8.078732,NA,2.2,-0.405051082198353,1,108
108,13,7.234252,NA,2.2,-0.607549596880526,1,108
108,14,6.28659,NA,2.2,-0.834790203432175,1,108
108,15,5.832552,NA,2.2,-0.943664327874748,1,108
108,16,5.799382,NA,2.2,-0.951618187921177,1,108
108,17,7.493195,NA,2.2,-0.545457453919952,1,108
108,18,7.221322,NA,2.2,-0.610650091616743,1,108
108,19,7.16182,NA,2.2,-0.62491812238197,1,108
108,20,6.852138,NA,2.2,-0.699177009535963,1,108
108,21,6.7962,NA,2.2,-0.712590425974826,1,108
108,22,6.278539,NA,2.2,-0.836720758971331,1,108
108,23,5.7493,NA,2.2,-0.963627389574635,1,108
108,24,5.081829,NA,2.2,-1.12368077875309,1,108
108,25,4.477169,NA,2.2,-1.26867266948789,1,108
108,26,3.042994,NA,2.2,-1.61257460593909,1,108
108,27,2.892549,NA,2.2,-1.64864992926392,1,108
108,28,2.736459,NA,2.2,-1.68607887152039,1,108
108,29,2.622927,NA,2.2,-1.7133027979235,1,108
108,30,2.828417,NA,2.2,-1.66402819132294,1,108
108,31,2.835672,NA,2.2,-1.66228850924164,1,108
108,32,2.925275,NA,2.2,-1.64080253632213,1,108
108,33,2.979854,NA,2.2,-1.62771499554811,1,108
108,34,3.038135,NA,2.2,-1.61373974932062,1,108
108,35,2.989267,NA,2.2,-1.62545784497178,1,108
108,36,2.832691,NA,2.2,-1.66300332554548,1,108
108,37,2.809628,NA,2.2,-1.66853362021689,1,108
108,38,2.728731,NA,2.2,-1.68793197463883,1,108
108,39,2.899747,NA,2.2,-1.64692391525686,1,108
108,40,2.974446,NA,2.2,-1.62901178406578,1,108
108,41,3.099634,NA,2.2,-1.59899285637533,1,108
108,42,3.267474,NA,2.2,-1.55874637249856,1,108
108,43,3.313646,NA,2.2,-1.54767475278003,1,108
108,44,3.150648,NA,2.2,-1.58676016971846,1,108
108,45,2.901584,NA,2.2,-1.64648341960099,1,108
108,46,2.116288,NA,2.2,-1.83479015698477,1,108
108,47,1.628869,NA,2.2,-1.95166873732755,1,108
108,48,3.186586,NA,2.2,-1.57814256880352,1,108
108,49,3.301618,NA,2.2,-1.55055895623612,1,108
108,50,3.582162,NA,2.2,-1.48328709271893,1,108
108,51,4.054694,NA,2.2,-1.36997827766138,1,108
108,52,4.483595,NA,2.2,-1.26713177396005,1,108
108,53,4.658235,NA,2.2,-1.22525471280515,1,108
108,54,5.972094,NA,2.2,-0.910203443382777,1,108
108,55,5.810425,NA,2.2,-0.948970178379642,1,108
108,56,4.778182,NA,2.2,-1.19649252857274,1,108
108,57,6.532226,NA,2.2,-0.775888956330444,1,108
108,58,9.159772,NA,2.2,-0.145827661499206,1,108
108,59,7.288024,NA,2.2,-0.594655567262903,1,108
108,60,7.365212,NA,2.2,-0.576146596829871,1,108
108,61,7.082688,NA,2.2,-0.643893246083928,1,108
108,62,6.898959,NA,2.2,-0.687949765603681,1,108
108,63,6.717483,NA,2.2,-0.731466036504663,1,108
108,64,6.815146,NA,2.2,-0.708047349929013,1,108
108,65,6.375676,NA,2.2,-0.81342820234396,1,108
108,66,5.9014,NA,2.2,-0.927155212515192,1,108
108,67,5.733804,NA,2.2,-0.967343187442571,1,108
108,68,5.262409,NA,2.2,-1.08037936038758,1,108
108,69,4.871225,NA,2.2,-1.17418167538312,1,108
108,70,4.496612,NA,2.2,-1.26401041742631,1,108
108,71,4.251349,NA,2.2,-1.32282222256852,1,108
108,72,3.980435,NA,2.2,-1.38778490091094,1,108
108,73,3.702566,NA,2.2,-1.4544153241018,1,108
108,74,3.362821,NA,2.2,-1.53588304136058,1,108
108,75,3.075456,NA,2.2,-1.6047905177622,1,108
108,76,2.812286,NA,2.2,-1.66789625633376,1,108
108,77,2.754596,NA,2.2,-1.68172978621252,1,108
108,78,2.627414,NA,2.2,-1.7122268567107,1,108
108,79,2.467233,NA,2.2,-1.75063678303259,1,108
108,80,2.220209,NA,2.2,-1.80987085973168,1,108
108,81,1.98751,NA,2.2,-1.86566993356176,1,108
108,82,1.765674,NA,2.2,-1.91886416019002,1,108
108,83,1.62099,NA,2.2,-1.9535580488532,1,108
108,84,1.610146,NA,2.2,-1.95615834003027,1,108
108,85,1.611741,NA,2.2,-1.95577587374223,1,108
108,86,1.612112,NA,2.2,-1.95568691136427,1,108
108,87,1.611597,NA,2.2,-1.95581040361401,1,108
108,88,1.612335,NA,2.2,-1.95563343802117,1,108
108,89,1.612655,NA,2.2,-1.95555670497279,1,108
108,90,1.612961,NA,2.2,-1.95548332899528,1,108
108,91,1.612866,NA,2.2,-1.95550610911901,1,108
108,92,1.612281,NA,2.2,-1.95564638672309,1,108
110,1,21.88868,2.333333,2.2,2.90644706795089,1,110
110,2,18.41257,2.333333,2.2,2.0729079529075,1,110
110,3,15.33905,2.333333,2.2,1.33590620645294,1,110
110,4,16.11236,2.333333,2.2,1.52133881159322,1,110
110,5,17.74971,2.333333,2.2,1.91396023899808,1,110
110,6,17.16446,2.333333,2.2,1.77362268722925,1,110
110,7,18.28474,2.333333,2.2,2.04225549798634,1,110
110,8,17.30506,2.333333,2.2,1.80733727036244,1,110
110,9,15.18804,2.333333,2.2,1.29969540133955,1,110
110,10,12.71047,2.333333,2.2,0.705596967959111,1,110
110,11,13.15503,2.333333,2.2,0.812198355424897,1,110
110,12,17.99352,2.333333,2.2,1.97242362814248,1,110
110,13,16.64916,2.333333,2.2,1.65005850025535,1,110
110,14,13.53518,2.333333,2.2,0.903354818995885,1,110
110,15,14.53563,2.333333,2.2,1.14325350104138,1,110
110,16,14.45501,2.333333,2.2,1.12392156866444,1,110
110,17,12.85657,2.333333,2.2,0.740630400361377,1,110
110,18,11.25496,2.333333,2.2,0.356579095297771,1,110
110,19,7.082101,2.333333,2.2,-0.644034003269555,1,110
110,20,11.61126,2.333333,2.2,0.442016548856479,1,110
110,21,13.60443,2.333333,2.2,0.919960330247472,1,110
110,22,12.31707,2.333333,2.2,0.611263276603523,1,110
110,23,11.97227,2.333333,2.2,0.528583416971072,1,110
110,24,19.24676,2.333333,2.2,2.27293902050261,1,110
110,25,NA,2.333333,2.2,NA,1,110
110,26,19.57349,2.333333,2.2,2.3512858608092,1,110
110,27,16.53139,2.333333,2.2,1.62181834054272,1,110
110,28,13.32735,2.333333,2.2,0.853519101979027,1,110
110,29,11.73783,2.333333,2.2,0.472366867399633,1,110
110,30,18.57031,2.333333,2.2,2.11073254994469,1,110
110,31,19.90826,2.333333,2.2,2.4315606189564,1,110
110,32,18.44358,2.333333,2.2,2.08034386487734,1,110
110,33,16.91889,2.333333,2.2,1.71473726631875,1,110
110,34,14.09885,2.333333,2.2,1.0385176858144,1,110
110,35,16.69893,2.333333,2.2,1.66199288718663,1,110
110,36,20.70188,2.333333,2.2,2.62186337476124,1,110
110,37,15.92899,2.333333,2.2,1.47736837696213,1,110
110,38,13.01812,2.333333,2.2,0.779368600255874,1,110
110,39,11.55403,2.333333,2.2,0.42829332273477,1,110
110,40,6.378864,2.333333,2.2,-0.812663749349446,1,110
110,41,5.013542,2.333333,2.2,-1.1400553714872,1,110
110,42,4.223179,2.333333,2.2,-1.32957712873397,1,110
110,43,3.693876,2.333333,2.2,-1.45649910594695,1,110
110,44,3.324952,2.333333,2.2,-1.54496367826436,1,110
110,45,2.934001,2.333333,2.2,-1.63871012200904,1,110
110,46,2.694439,2.333333,2.2,-1.69615487993615,1,110
110,47,2.5834,2.333333,2.2,-1.7227810079342,1,110
110,48,2.491767,2.333333,2.2,-1.74475375612939,1,110
110,49,2.471459,2.333333,2.2,-1.74962342721238,1,110
110,50,2.569734,2.333333,2.2,-1.7260579886817,1,110
110,51,2.656819,2.333333,2.2,-1.70517580893666,1,110
110,52,2.559066,2.333333,2.2,-1.72861607668216,1,110
110,53,2.593536,2.333333,2.2,-1.72035048862668,1,110
110,54,5.455905,2.333333,2.2,-1.03398080435672,1,110
110,55,7.022065,2.333333,2.2,-0.65843008230927,1,110
110,56,8.363713,2.333333,2.2,-0.336715267007182,1,110
110,57,8.219959,2.333333,2.2,-0.371186150248492,1,110
110,58,10.6583,2.333333,2.2,0.213505530772542,1,110
110,59,13.37593,2.333333,2.2,0.865168137886639,1,110
110,60,14.50539,2.333333,2.2,1.13600222796921,1,110
110,61,15.93823,2.333333,2.2,1.47958404373418,1,110
110,62,16.03901,2.333333,2.2,1.50375015815923,1,110
110,63,17.70512,2.333333,2.2,1.90326796828749,1,110
110,64,16.3012,2.333333,2.2,1.56662090177012,1,110
110,65,15.26996,2.333333,2.2,1.31933906172554,1,110
110,66,13.2891,2.333333,2.2,0.844347104789522,1,110
110,67,11.68914,2.333333,2.2,0.46069145450664,1,110
110,68,12.42279,2.333333,2.2,0.636613957462987,1,110
110,69,15.73233,2.333333,2.2,1.43021112291538,1,110
110,70,13.80394,2.333333,2.2,0.967800988006377,1,110
110,71,11.32852,2.333333,2.2,0.374218104794764,1,110
110,72,9.204711,2.333333,2.2,-0.135051703807725,1,110
110,73,7.575479,2.333333,2.2,-0.525726509691423,1,110
110,74,7.405602,2.333333,2.2,-0.566461447379306,1,110
110,75,6.613166,2.333333,2.2,-0.756480290905123,1,110
110,76,5.931653,2.333333,2.2,-0.919900822162928,1,110
110,77,5.627289,2.333333,2.2,-0.99288450196911,1,110
110,78,4.74427,2.333333,2.2,-1.20462431337511,1,110
110,79,5.676211,2.333333,2.2,-0.981153457616039,1,110
110,80,5.13034,2.333333,2.2,-1.11204828840904,1,110
110,81,8.442321,2.333333,2.2,-0.317865793671951,1,110
110,82,13.12715,2.333333,2.2,0.805512988584547,1,110
110,83,17.37735,2.333333,2.2,1.82467174557366,1,110
110,84,22.22079,2.333333,2.2,2.98608398263342,1,110
110,85,21.16285,2.333333,2.2,2.7323997288644,1,110
110,86,19.52401,2.333333,2.2,2.33942101320301,1,110
110,87,17.41308,2.333333,2.2,1.83323947000715,1,110
110,88,17.04563,2.333333,2.2,1.74512834929386,1,110
110,89,14.95948,2.333333,2.2,1.24488882153214,1,110
110,90,12.42223,2.333333,2.2,0.636479674628317,1,110
110,91,10.63518,2.333333,2.2,0.207961568026886,1,110
110,92,9.058235,2.333333,2.2,-0.170175297541841,1,110
110,93,8.282411,2.333333,2.2,-0.356210736693486,1,110
110,94,8.363729,2.333333,2.2,-0.336711430354763,1,110
110,95,8.505775,2.333333,2.2,-0.302650109759197,1,110
110,96,18.84397,2.333333,2.2,2.17635369375854,1,110
110,97,21.20439,2.333333,2.2,2.74236063770759,1,110
110,98,NA,2.333333,2.2,NA,1,110
110,99,NA,2.333333,2.2,NA,1,110
110,100,21.88872,2.333333,2.2,2.90645665958194,1,110
110,101,17.03869,2.333333,2.2,1.74346420130706,1,110
110,102,13.51795,2.333333,2.2,0.899223223922024,1,110
110,103,13.08164,2.333333,2.2,0.794600110359857,1,110
110,104,11.6149,2.333333,2.2,0.442889387281833,1,110
110,105,11.55299,2.333333,2.2,0.428043940327526,1,110
110,106,9.126871,2.333333,2.2,-0.153717017826838,1,110
110,107,7.320339,2.333333,2.2,-0.586906728330123,1,110
110,108,6.651506,2.333333,2.2,-0.74728671254576,1,110
110,109,5.664983,2.333333,2.2,-0.98384582845117,1,110
110,110,5.247071,2.333333,2.2,-1.08405727131288,1,110
110,111,6.112279,2.333333,2.2,-0.876588373421712,1,110
110,112,6.097258,2.333333,2.2,-0.880190270670955,1,110
110,113,5.35236,2.333333,2.2,-1.05880994027796,1,110
110,114,4.758533,2.333333,2.2,-1.20120417753422,1,110
110,115,4.388329,2.333333,2.2,-1.28997568204516,1,110
110,116,4.008489,2.333333,2.2,-1.38105781047553,1,110
110,117,3.977434,2.333333,2.2,-1.3885045130303,1,110
110,118,4.334177,2.333333,2.2,-1.30296083215774,1,110
110,119,4.711267,2.333333,2.2,-1.21253812836191,1,110
110,120,4.304237,2.333333,2.2,-1.31014016799705,1,110
110,121,3.94721,2.333333,2.2,-1.39575194945006,1,110
110,122,3.590388,2.333333,2.2,-1.48131457379394,1,110
110,123,3.343734,2.333333,2.2,-1.54045992790584,1,110
110,124,6.458813,2.333333,2.2,-0.793492716583336,1,110
110,125,7.024718,2.333333,2.2,-0.657793917380022,1,110
110,126,6.434727,2.333333,2.2,-0.799268317218798,1,110
110,127,8.29011,2.333333,2.2,-0.354364587507552,1,110
110,128,9.085279,2.333333,2.2,-0.163690395790391,1,110
1,1,644.5333,3,1.6,-0.876787462496625,2,501
1,2,691.2857,3,1.6,-0.378601581294975,2,501
1,3,649.5714,3,1.6,-0.823102297925779,2,501
1,4,677.4286,3,1.6,-0.52626055868222,2,501
1,5,697.2308,3,1.6,-0.315251573972742,2,501
1,6,673.7143,3,1.6,-0.56583952828693,2,501
1,7,652,3,1.6,-0.797223535956633,2,501
1,8,610.125,3,1.6,-1.24343664534394,2,501
1,9,634.9333,3,1.6,-0.979083482797954,2,501
1,10,631.8571,3,1.6,-1.01186296380326,2,501
1,11,615,3,1.6,-1.19148944753467,2,501
1,12,608.9333,3,1.6,-1.25613520444739,2,501
1,13,680.5714,3,1.6,-0.492771399036071,2,501
1,14,657.7143,3,1.6,-0.736332895455812,2,501
1,15,680.2857,3,1.6,-0.495815771223581,2,501
1,16,701.2308,3,1.6,-0.272628232180522,2,501
1,17,680.2857,3,1.6,-0.495815771223581,2,501
1,18,650.2857,3,1.6,-0.815490834665233,2,501
1,19,705.6923,3,1.6,-0.225087222329024,2,501
1,20,708.9231,3,1.6,-0.190660349163449,2,501
1,21,639.6,3,1.6,-0.929355895512515,2,501
1,22,670.2857,3,1.6,-0.602374125704132,2,501
1,23,707.2308,3,1.6,-0.208693219492192,2,501
1,24,689.5385,3,1.6,-0.397219456989817,2,501
1,25,652.4,3,1.6,-0.792961201777411,2,501
1,26,617.0667,3,1.6,-1.16946703241418,2,501
1,27,628.1333,3,1.6,-1.05154316384473,2,501
1,28,653.4286,3,1.6,-0.782000609435542,2,501
1,29,602.5,3,1.6,-1.32468739063536,2,501
1,30,623.3333,3,1.6,-1.10269117399539,2,501
1,31,633.8571,3,1.6,-0.990551292907152,2,501
1,32,617.3333,3,1.6,-1.16662618668372,2,501
1,33,647.4667,3,1.6,-0.845529634793301,2,501
1,34,602.9333,3,1.6,-1.32007021713572,2,501
1,35,645.8667,3,1.6,-0.862578971510188,2,501
1,36,667.1429,3,1.6,-0.635863285350279,2,501
1,37,664.2857,3,1.6,-0.666309138392462,2,501
1,38,637,3,1.6,-0.957061067677459,2,501
1,39,625.8667,3,1.6,-1.07569568047129,2,501
1,40,630.6667,3,1.6,-1.02454767032063,2,501
1,41,663,3,1.6,-0.680009346028027,2,501
1,42,685,3,1.6,-0.445580966170815,2,501
1,43,637.5714,3,1.6,-0.95097232330244,2,501
1,44,613,3,1.6,-1.21280111843078,2,501
1,45,681.2308,3,1.6,-0.485744941141624,2,501
1,46,638.8,3,1.6,-0.93788056387096,2,501
1,47,617.6,3,1.6,-1.16378427536973,2,501
1,48,673.5714,3,1.6,-0.567362247172457,2,501
1,49,680,3,1.6,-0.49886014341109,2,501
1,50,655.2857,3,1.6,-0.762211657424958,2,501
1,51,647.5714,3,1.6,-0.844413968821889,2,501
1,52,581.875,3,1.6,-1.5444639967515,2,501
1,53,608.2667,3,1.6,-1.26323838435706,2,501
1,54,683.1429,3,1.6,-0.465369918181397,2,501
1,55,638.8571,3,1.6,-0.937272115666876,2,501
1,56,665.7143,3,1.6,-0.651086211871371,2,501
1,57,657.5714,3,1.6,-0.737855614341338,2,501
1,58,633.2,3,1.6,-0.997553242380068,2,501
1,59,675.5714,3,1.6,-0.546050576276347,2,501
1,60,681,3,1.6,-0.488204307963035,2,501
1,61,652.2857,3,1.6,-0.794179163769123,2,501
1,62,681,3,1.6,-0.488204307963035,2,501
1,63,683.0769,3,1.6,-0.466073203320969,2,501
1,64,713.8462,3,1.6,-0.138200605669129,2,501
1,65,664.4286,3,1.6,-0.664786419506936,2,501
1,66,602.75,3,1.6,-1.32202343177335,2,501
1,67,694.4615,3,1.6,-0.344760779079042,2,501
1,68,717.3846,3,1.6,-0.100495997519731,2,501
1,69,690.4286,3,1.6,-0.387734697857503,2,501
1,70,708.3077,3,1.6,-0.197217950298182,2,501
1,71,695.8462,3,1.6,-0.33000564373412,2,501
1,72,715.3846,3,1.6,-0.121807668415841,2,501
1,73,658.1333,3,1.6,-0.731868100403077,2,501
1,74,690.1538,3,1.6,-0.390662921438628,2,501
1,75,664.4286,3,1.6,-0.664786419506936,2,501
1,76,736.7692,3,1.6,0.106063110306638,2,501
1,77,649.8571,3,1.6,-0.82005792573827,2,501
1,78,654.8571,3,1.6,-0.766778748497995,2,501
1,79,654.8571,3,1.6,-0.766778748497995,2,501
1,80,684.5714,3,1.6,-0.450148057243851,2,501
1,81,702.9231,3,1.6,-0.254595361851779,2,501
1,82,703.2308,3,1.6,-0.251316561284412,2,501
1,83,705.0769,3,1.6,-0.231644823463758,2,501
1,84,709.6923,3,1.6,-0.182463880536804,2,501
1,85,700.6154,3,1.6,-0.279185833315255,2,501
1,86,700.1429,3,1.6,-0.284220715564461,2,501
1,87,676.2857,3,1.6,-0.538439113015801,2,501
1,88,711.8462,3,1.6,-0.159512276565239,2,501
1,89,732.5,3,1.6,0.0605712176118015,2,501
1,90,737.5385,3,1.6,0.114260644516827,2,501
1,91,664.2857,3,1.6,-0.666309138392462,2,501
1,92,723.5385,3,1.6,-0.0349210517559442,2,501
1,93,709.6923,3,1.6,-0.182463880536804,2,501
1,94,691.0769,3,1.6,-0.380826519736529,2,501
1,95,683,3,1.6,-0.466892637066925,2,501
1,96,725.3333,3,1.6,-0.0157959582937748,2,501
1,97,718.3077,3,1.6,-0.0906595958176312,2,501
1,98,704.1538,3,1.6,-0.241481225165857,2,501
1,99,692.5714,3,1.6,-0.36490137365941,2,501
1,100,728.4615,3,1.6,0.017537626154831,2,501
1,101,717.2308,3,1.6,-0.102134865011641,2,501
2,1,NA,0.6666667,3.8,NA,2,502
2,2,NA,0.6666667,3.8,NA,2,502
2,3,NA,0.6666667,3.8,NA,2,502
2,4,NA,0.6666667,3.8,NA,2,502
2,5,NA,0.6666667,3.8,NA,2,502
2,6,NA,0.6666667,3.8,NA,2,502
2,7,NA,0.6666667,3.8,NA,2,502
2,8,NA,0.6666667,3.8,NA,2,502
2,9,NA,0.6666667,3.8,NA,2,502
2,10,NA,0.6666667,3.8,NA,2,502
2,11,NA,0.6666667,3.8,NA,2,502
2,12,NA,0.6666667,3.8,NA,2,502
2,13,NA,0.6666667,3.8,NA,2,502
2,14,NA,0.6666667,3.8,NA,2,502
2,15,NA,0.6666667,3.8,NA,2,502
2,16,NA,0.6666667,3.8,NA,2,502
2,17,NA,0.6666667,3.8,NA,2,502
2,18,NA,0.6666667,3.8,NA,2,502
2,19,NA,0.6666667,3.8,NA,2,502
2,20,NA,0.6666667,3.8,NA,2,502
2,21,NA,0.6666667,3.8,NA,2,502
2,22,NA,0.6666667,3.8,NA,2,502
2,23,NA,0.6666667,3.8,NA,2,502
2,24,NA,0.6666667,3.8,NA,2,502
2,25,NA,0.6666667,3.8,NA,2,502
2,26,NA,0.6666667,3.8,NA,2,502
2,27,NA,0.6666667,3.8,NA,2,502
2,28,NA,0.6666667,3.8,NA,2,502
2,29,NA,0.6666667,3.8,NA,2,502
3,1,656.5714,1,1.6,-0.748511449789393,2,503
3,2,740,1,1.6,0.140489983472215,2,503
3,3,788.5455,1,1.6,0.657782843215772,2,503
3,4,811.8182,1,1.6,0.905772904847724,2,503
3,5,751.0769,1,1.6,0.258523607146776,2,503
3,6,769.6364,1,1.6,0.456290585144954,2,503
3,7,804,1,1.6,0.82246345214774,2,503
3,8,904.2,1,1.6,1.89017816404286,2,503
3,9,782.3333,1,1.6,0.591586662245365,2,503
3,10,786.6667,1,1.6,0.637762659575967,2,503
3,11,768.1667,1,1.6,0.440629703786948,2,503
3,12,731.5,1,1.6,0.0499153821637464,2,503
3,13,788.5,1,1.6,0.657298002702886,2,503
3,14,697.5385,1,1.6,-0.311972773405376,2,503
3,15,855.2727,1,1.6,1.36881690632523,2,503
3,16,784,1,1.6,0.609346743186638,2,503
3,17,817.8333,1,1.6,0.96986882065132,2,503
3,18,755.5,1,1.6,0.305655432917068,2,503
3,19,783.8333,1,1.6,0.607570415417447,2,503
3,20,820.3636,1,1.6,0.996831281085534,2,503
3,21,828.7273,1,1.6,1.08595349202243,2,503
3,22,649.2,1,1.6,-0.827059875211186,2,503
3,23,730.1538,1,1.6,0.0355704964835751,2,503
3,24,786.9091,1,1.6,0.640345634088575,2,503
3,25,736.4615,1,1.6,0.102784309739272,2,503
3,26,894.2,1,1.6,1.78361980956231,2,503
3,27,765.6667,1,1.6,0.41399011516681,2,503
3,28,861.4545,1,1.6,1.43468914989802,2,503
3,29,889,1,1.6,1.72820946523242,2,503
3,30,745.6667,1,1.6,0.200873406205708,2,503
3,31,825.6364,1,1.6,1.05301737023604,2,503
3,32,951.6,1,1.6,2.39526476428067,2,503
3,33,864.6,1,1.6,1.46820708029988,2,503
3,34,817.5,1,1.6,0.966317230696483,2,503
3,35,875.4,1,1.6,1.58329010313887,2,503
3,36,709.0769,1,1.6,-0.189021481671537,2,503
3,37,765.3846,1,1.6,0.410984103986913,2,503
3,38,767.8182,1,1.6,0.436916145133301,2,503
3,39,846.7273,1,1.6,1.27775853008742,2,503
3,40,803.8182,1,1.6,0.820526221263284,2,503
3,41,839.2727,1,1.6,1.19832353915635,2,503
3,42,709.3846,1,1.6,-0.185742681104171,2,503
3,43,703.3846,1,1.6,-0.249677693792502,2,503
3,44,763,1,1.6,0.385574198777481,2,503
3,45,810.5,1,1.6,0.891726382560098,2,503
3,46,762,1,1.6,0.374918363329426,2,503
3,47,696.3077,1,1.6,-0.325087975674843,2,503
3,48,796.8333,1,1.6,0.746096276242163,2,503
3,49,773.4545,1,1.6,0.496975630469174,2,503
3,50,723.6923,1,1.6,-0.0332821842640328,2,503
3,51,722.3077,1,1.6,-0.0480362540254108,2,503
3,52,831.2727,1,1.6,1.11307685557191,2,503
3,53,772.3333,1,1.6,0.485028307764814,2,503
3,54,729.3846,1,1.6,0.0273740278569304,2,503
3,55,748.6667,1,1.6,0.232840912549873,2,503
3,56,726.3077,1,1.6,-0.0054129122331905,2,503
3,57,784.8333,1,1.6,0.618226250865503,2,503
3,58,816.1818,1,1.6,0.952270708408857,2,503
3,59,827.2727,1,1.6,1.07045351377969,2,503
3,60,757.5,1,1.6,0.326967103813179,2,503
3,61,714.4615,1,1.6,-0.13164407011794,2,503
3,62,879.2,1,1.6,1.62378227784148,2,503
3,63,914.2,1,1.6,1.99673651852341,2,503
3,64,895.8,1,1.6,1.8006691462792,2,503
3,65,834.1818,1,1.6,1.14407574647385,2,503
3,66,693.2308,1,1.6,-0.357874915764963,2,503
3,67,900,1,1.6,1.84542365516103,2,503
3,68,885.3333,1,1.6,1.68913771339504,2,503
3,69,949.8,1,1.6,2.37608426047417,2,503
3,70,860,1,1.6,1.41919023723882,2,503
3,71,812.7273,1,1.6,0.915460124853551,2,503
3,72,862.5455,1,1.6,1.44631466637185,2,503
3,73,788.6667,1,1.6,0.659074330472077,2,503
3,74,740.5,1,1.6,0.145817901196242,2,503
3,75,827.4545,1,1.6,1.07239074466415,2,503
3,76,781.3333,1,1.6,0.58093082679731,2,503
3,77,889.4,1,1.6,1.73247179941164,2,503
3,78,868,1,1.6,1.50443692082326,2,503
3,79,860.4,1,1.6,1.42345257141805,2,503
3,80,689.7143,1,1.6,-0.395346161118049,2,503
3,81,728.6154,1,1.6,0.0191775592302869,2,503
3,82,785.6667,1,1.6,0.627106824127911,2,503
3,83,787.2727,1,1.6,0.644220095857488,2,503
3,84,729.6923,1,1.6,0.0306528284242977,2,503
3,85,699.8462,1,1.6,-0.2873823019419,2,503
3,86,786.6667,1,1.6,0.637762659575967,2,503
3,87,738.9231,1,1.6,0.129014714278204,2,503
3,88,699.1429,1,1.6,-0.294876551012516,2,503
3,89,748.3333,1,1.6,0.229288257011492,2,503
3,90,805.0909,1,1.6,0.834087903038023,2,503
3,91,775,1,1.6,0.513444224154142,2,503
3,92,799.0909,1,1.6,0.770152890349693,2,503
3,93,718.4615,1,1.6,-0.0890207283257198,2,503
3,94,883.2727,1,1.6,1.66718029887078,2,503
3,95,839.2727,1,1.6,1.19832353915635,2,503
3,96,836.5455,1,1.6,1.16926294472242,2,503
3,97,794.3636,1,1.6,0.719779559436102,2,503
3,98,821,1,1.6,1.00361265476468,2,503
3,99,779.0909,1,1.6,0.557036181388591,2,503
3,100,779,1,1.6,0.556067565946363,2,503
3,101,870.1818,1,1.6,1.52768582260383,2,503
3,102,778.7273,1,1.6,0.553161719619678,2,503
3,103,805,1,1.6,0.833119287595795,2,503
3,104,766.3333,1,1.6,0.421093295076484,2,503
3,105,760.8333,1,1.6,0.362486200112181,2,503
3,106,720.4615,1,1.6,-0.0677090574296096,2,503
3,107,724.3077,1,1.6,-0.0267245831293007,2,503
3,108,890.2,1,1.6,1.74099646777009,2,503
3,109,830.9091,1,1.6,1.109202393803,2,503
3,110,826.5455,1,1.6,1.06270459024187,2,503
3,111,790.1667,1,1.6,0.675058083644159,2,503
3,112,735.6667,1,1.6,0.0943150517251574,2,503
3,113,715.2308,1,1.6,-0.123446535907751,2,503
3,114,821.0909,1,1.6,1.0045812702069,2,503
5,1,560.4706,2,2.6,-1.77254576101585,2,505
5,2,544,2,2.6,-1.94805376434658,2,505
5,3,628.8,2,2.6,-1.04443891835151,2,505
5,4,578.625,2,2.6,-1.57909546195767,2,505
5,5,582.375,2,2.6,-1.53913607902747,2,505
5,6,540.3529,2,2.6,-1.98691666180918,2,505
5,7,570.4706,2,2.6,-1.66598740653529,2,505
5,8,571.125,2,2.6,-1.65901422781809,2,505
5,9,642,2,2.6,-0.903781890437183,2,505
5,10,619.4667,2,2.6,-1.14389302733884,2,505
5,11,615.7333,2,2.6,-1.18367552340061,2,505
5,12,623.2,2,2.6,-1.10411159686062,2,505
5,13,636.1333,2,2.6,-0.966296480260288,2,505
5,14,619.3333,2,2.6,-1.14531451578761,2,505
5,15,573.6471,2,2.6,-1.63213914523455,2,505
5,16,586.375,2,2.6,-1.49651273723525,2,505
5,17,587.25,2,2.6,-1.4871888812182,2,505
