DYAD,PERSON,SAMPLE,MARRIAGE,DAY,EATAMNTD,EXAMNTD,EATHLTHD,EATALONE,EATPARTN,EATOTHER,INFL,ACT,PDONE,ARGUE,CLOSE,PPOS,PNEG,OPOS,ONEG,ACTION,ENLISTP,SUP,COMCOPE,REAP,EMPATH,AVOID,PROTECT,sexf
108,108,3,1,6,0,0,0,0,1,0,0,1,2,0,3,8,2,8,3,8,7,4,7,7,7,4,7,1
108,108,3,1,7,0,0,0,0,1,0,0,1,2,0,3,8,2,8,2,7,7,5,7,7,7,4,7,1
108,608,3,1,1,0,-1,-1,0,1,0,0,1,1,0,3,8,2,9,3,10,9,4,8,8,8,4,7,0
108,608,3,1,2,1,1,1,0,1,0,0,1,2,0,3,9,2,9,2,9,8,4,8,8,8,3,8,0
108,608,3,1,3,0,0,0,0,1,0,1,1,2,0,3,8,3,8,3,8,8,4,8,8,8,5,7,0
108,608,3,1,4,0,0,0,0,1,0,1,1,2,0,3,9,3,9,3,9,9,4,8,8,8,8,7,0
108,608,3,1,5,0,1,1,0,0,1,0,1,1,0,3,9,0,10,2,9,10,4,9,9,10,4,8,0
108,608,3,1,6,1,1,1,0,0,1,0,1,2,0,3,10,0,10,0,9,9,5,8,8,8,4,9,0
108,608,3,1,7,-1,-1,1,0,1,0,0,1,2,0,3,7,4,7,2,7,8,4,9,9,9,3,6,0
109,109,3,1,1,-1,0,0,0,1,0,0,1,2,0,3,8,2,9,2,8,8,2,8,8,8,1,8,1
109,109,3,1,2,0,0,-1,0,1,0,0,1,2,0,3,9,2,8,4,8,8,4,8,8,8,4,8,1
109,109,3,1,3,0,-1,-1,0,1,0,0,1,2,0,3,8,4,8,2,8,8,4,7,7,7,3,8,1
109,109,3,1,4,0,0,-1,1,0,0,0,1,2,0,3,9,2,8,4,8,7,2,7,8,8,3,8,1
109,109,3,1,5,0,0,0,0,1,0,0,1,2,0,3,9,2,8,3,8,8,4,8,8,8,2,8,1
109,109,3,1,6,-1,-1,-1,1,0,0,0,1,1,1,3,9,1,9,1,8,8,2,8,8,8,3,8,1
109,109,3,1,7,-1,0,0,0,1,0,0,1,2,1,3,8,1,8,0,8,8,3,8,8,9,3,8,1
109,609,3,1,1,-1,0,0,0,1,0,0,1,2,0,3,9,0,8,0,8,8,1,8,8,8,2,8,0
109,609,3,1,2,0,0,-1,0,1,0,0,1,2,0,3,8,0,8,0,8,8,0,8,8,8,0,7,0
109,609,3,1,3,0,-1,-1,0,1,0,0,1,2,0,3,8,0,8,0,8,8,2,8,8,8,2,8,0
109,609,3,1,4,0,0,-1,1,0,0,0,1,2,0,3,8,0,8,2,8,8,2,8,8,8,2,8,0
109,609,3,1,5,0,0,0,0,1,0,0,1,2,0,3,8,1,8,1,8,8,2,8,8,8,2,9,0
109,609,3,1,6,-1,-1,-1,1,0,0,0,1,1,1,2,8,0,8,0,8,8,2,8,8,8,2,8,0
109,609,3,1,7,-1,0,0,0,1,0,0,1,1,1,2,8,0,8,0,8,8,1,8,8,8,1,8,0
110,110,3,1,1,0,0,0,0,1,0,0,1,1,0,3,7,2,7,3,7,4,7,7,7,6,5,6,1
110,110,3,1,2,0,0,0,0,1,0,0,1,2,0,3,8,2,7,3,7,7,4,7,7,7,5,7,1
110,110,3,1,3,0,0,0,0,1,0,0,1,2,0,3,7,2,7,4,7,7,6,7,7,7,7,6,1
110,110,3,1,4,0,0,0,0,1,0,0,1,1,0,3,7,3,8,3,7,7,5,7,7,7,7,7,1
110,110,3,1,5,0,0,0,0,1,0,0,1,1,0,3,8,3,8,3,7,7,5,7,7,7,3,7,1
110,110,3,1,6,-1,1,0,0,1,0,0,1,1,1,3,8,4,8,4,7,7,5,7,7,7,5,7,1
110,110,3,1,7,-1,0,0,0,1,0,0,1,1,1,3,8,4,8,4,7,7,7,7,7,8,4,7,1
110,610,3,1,1,-1,1,0,0,0,1,0,1,2,0,3,8,4,7,4,6,7,5,7,6,6,5,6,0
110,610,3,1,2,0,0,-1,0,1,0,0,1,2,0,3,7,3,6,3,6,6,5,6,6,6,5,7,0
110,610,3,1,3,0,-1,-1,0,1,0,0,1,2,0,2,7,0,9,4,8,8,2,7,7,7,6,7,0
110,610,3,1,4,0,0,0,0,1,0,0,1,2,0,3,7,3,8,3,8,8,5,8,8,7,5,7,0
110,610,3,1,5,0,0,0,0,1,0,0,1,2,0,3,7,3,7,3,7,7,5,7,7,7,5,7,0
110,610,3,1,6,0,0,0,0,1,0,0,1,1,0,2,8,2,7,4,6,6,5,8,6,8,5,7,0
110,610,3,1,7,-1,0,0,0,1,0,0,1,1,0,3,9,2,9,3,9,9,5,9,9,9,6,8,0
111,111,3,1,1,0,0,0,0,1,0,0,1,1,0,3,8,5,7,4,7,7,5,7,7,7,5,7,1
111,111,3,1,2,0,0,0,0,1,0,0,1,1,0,3,7,2,6,0,6,6,5,6,7,7,5,7,1
111,111,3,1,3,0,0,0,0,1,0,0,1,1,0,3,8,5,8,5,8,8,5,7,7,7,5,7,1
111,111,3,1,4,0,0,0,0,1,0,0,1,1,1,3,8,6,8,7,7,9,7,9,7,7,5,4,1
111,111,3,1,5,0,0,0,0,1,0,0,1,1,0,3,9,4,8,5,7,7,7,7,7,9,4,8,1
111,111,3,1,6,0,0,0,0,1,0,0,1,1,0,3,7,3,6,8,7,7,4,7,7,7,5,7,1
111,111,3,1,7,0,0,-1,0,1,0,0,1,1,0,3,8,4,8,4,8,8,5,8,8,8,5,8,1
111,611,3,1,1,0,0,0,0,1,0,0,1,1,0,2,7,2,8,3,8,8,5,8,8,8,5,8,0
111,611,3,1,2,0,0,0,0,1,0,0,1,1,0,3,9,3,8,3,7,7,4,7,7,7,5,7,0
111,611,3,1,3,0,0,0,0,1,0,0,1,1,0,3,8,3,7,4,8,8,5,7,7,7,4,7,0
111,611,3,1,4,0,0,0,0,1,0,0,1,1,1,3,9,2,8,3,8,8,5,8,8,7,7,6,0
111,611,3,1,5,0,-1,-1,0,1,0,0,1,1,0,3,8,2,9,9,9,9,5,9,8,10,5,10,0
111,611,3,1,6,0,0,0,0,1,0,0,1,1,0,3,9,2,8,4,8,8,5,8,8,9,5,10,0
111,611,3,1,7,-1,-1,-1,0,1,0,0,1,1,0,3,7,1,7,2,7,7,5,7,7,7,5,8,0
112,112,3,1,1,0,0,-1,1,0,0,0,1,1,0,3,8,1,7,1,8,8,4,7,7,7,4,7,1
112,112,3,1,2,0,0,0,0,1,0,0,1,1,0,3,7,1,8,2,7,7,5,7,7,7,5,7,1
112,112,3,1,3,0,0,0,0,1,0,0,1,2,1,3,7,2,6,2,6,6,5,6,6,6,5,6,1
112,112,3,1,4,-1,0,0,0,1,0,0,1,1,1,3,7,3,7,3,6,6,5,6,6,6,5,6,1
112,112,3,1,5,0,0,0,0,1,0,0,1,1,1,3,8,2,8,8,7,7,5,7,7,7,5,7,1
112,112,3,1,6,1,0,0,0,1,0,0,1,0,1,3,8,2,8,4,7,7,5,7,7,7,5,7,1
112,112,3,1,7,0,0,0,0,1,0,1,1,2,0,3,7,5,7,4,6,6,5,6,7,8,7,6,1
112,612,3,1,1,0,-1,-1,0,1,0,0,1,1,0,3,8,0,8,0,8,8,2,8,7,6,5,5,0
112,612,3,1,2,0,0,0,0,1,0,0,1,1,0,3,7,4,6,4,6,6,4,6,6,6,4,6,0
112,612,3,1,3,0,0,0,0,1,0,0,1,1,1,3,6,0,6,0,6,6,0,6,6,6,4,6,0
112,612,3,1,4,-1,0,0,0,1,0,0,1,1,1,3,7,0,8,0,7,7,3,7,7,7,3,6,0
112,612,3,1,5,0,0,0,0,1,0,0,1,1,1,2,7,2,7,3,7,7,4,7,7,7,3,7,0
112,612,3,1,6,-1,0,0,0,1,0,0,1,1,1,3,7,4,6,2,6,6,5,6,6,6,4,6,0
112,612,3,1,7,0,0,0,0,1,0,1,1,1,0,3,7,2,6,4,6,6,5,6,6,6,5,6,0
113,113,3,1,1,0,0,0,0,1,0,0,1,1,0,3,8,4,8,4,7,7,4,7,7,7,5,7,1
113,113,3,1,2,0,0,0,0,1,0,0,1,1,1,3,8,3,8,4,8,7,4,7,7,7,5,7,1
113,113,3,1,3,-1,-1,-1,0,1,0,0,1,1,0,3,8,3,7,4,7,7,5,7,7,7,6,7,1
113,113,3,1,4,0,0,0,0,1,0,0,1,1,0,3,8,4,8,4,8,8,4,8,8,8,5,8,1
113,113,3,1,5,0,0,0,0,1,0,0,1,1,0,3,7,3,7,4,7,7,5,7,7,7,4,7,1
113,113,3,1,6,-1,-1,-1,0,1,0,1,1,1,1,2,7,2,7,3,7,7,4,7,7,7,3,7,1
113,113,3,1,7,0,0,0,0,1,0,1,1,1,0,2,8,3,8,3,8,7,3,7,7,7,5,7,1
113,613,3,1,1,-1,0,0,0,1,0,0,1,1,0,3,7,5,7,5,7,7,7,6,7,7,5,7,0
113,613,3,1,2,0,0,0,0,1,0,0,1,1,1,3,7,3,7,5,7,7,5,7,7,7,5,7,0
113,613,3,1,3,0,0,0,0,1,0,0,1,1,0,3,7,5,7,5,7,6,5,6,6,6,5,6,0
113,613,3,1,4,0,1,-1,0,1,0,0,1,1,0,2,7,4,7,5,7,7,5,7,7,7,5,6,0
113,613,3,1,5,0,0,0,0,1,0,1,1,1,0,3,8,5,7,7,6,6,5,7,7,6,5,7,0
113,613,3,1,6,0,-1,0,0,1,0,1,1,1,1,3,8,5,7,5,7,7,5,6,7,6,5,6,0
113,613,3,1,7,0,0,0,0,1,0,1,1,1,0,3,6,2,7,3,8,8,5,7,7,7,6,7,0
114,114,3,1,1,0,0,0,0,1,0,0,1,1,1,3,8,5,7,5,6,6,5,6,6,6,6,6,1
114,114,3,1,2,0,0,0,0,1,0,0,1,1,1,3,8,5,7,5,7,7,5,7,7,6,5,6,1
114,114,3,1,3,0,0,0,0,1,0,0,1,1,1,3,8,4,7,4,7,7,5,7,7,7,5,7,1
114,114,3,1,4,-1,-1,0,0,1,0,0,1,2,0,3,7,3,7,4,7,7,5,7,7,7,5,7,1
114,114,3,1,5,-1,0,0,0,1,0,0,1,2,2,3,7,3,7,4,7,6,6,5,6,6,6,6,1
114,114,3,1,6,0,0,0,0,1,0,0,1,1,0,3,8,5,7,4,7,7,5,7,7,7,5,7,1
114,114,3,1,7,0,0,0,0,1,0,1,1,1,1,3,8,3,7,4,6,6,5,6,7,6,5,9,1
114,614,3,1,1,0,-1,-1,0,1,0,0,1,1,1,2,7,3,6,5,6,6,5,6,6,6,5,6,0
114,614,3,1,2,-1,-1,0,0,1,0,0,1,1,0,3,8,2,7,1,8,6,4,6,6,6,5,6,0
114,614,3,1,3,0,0,0,0,1,0,0,1,1,1,3,6,2,7,4,7,6,6,6,6,6,6,6,0
114,614,3,1,4,0,0,0,0,1,0,0,1,1,0,2,7,4,7,4,7,6,6,5,6,6,5,6,0
114,614,3,1,5,-1,0,1,0,1,0,0,1,1,2,3,6,4,6,4,6,6,3,6,6,6,4,6,0
114,614,3,1,6,0,0,-1,0,1,0,0,1,1,0,2,6,5,6,4,7,6,5,6,6,6,5,6,0
114,614,3,1,7,0,0,0,0,1,0,1,1,1,1,3,6,2,6,2,7,6,5,6,7,9,5,8,0
115,115,3,1,1,-1,-1,0,0,1,0,0,1,2,0,3,9,3,8,3,8,3,8,8,7,7,4,7,1
115,115,3,1,2,0,0,0,0,1,0,0,1,1,0,3,6,3,8,7,7,7,2,7,7,7,1,7,1
115,115,3,1,3,-1,0,-1,0,1,0,0,1,1,0,3,8,1,8,5,8,8,4,8,8,8,4,8,1
115,115,3,1,4,-1,0,0,0,1,0,0,1,1,0,2,7,4,6,6,8,8,5,7,7,7,4,7,1
115,115,3,1,5,0,0,0,0,1,0,0,1,1,0,2,7,4,7,4,7,7,4,8,6,7,4,7,1
115,115,3,1,6,1,0,-1,1,0,0,0,1,1,0,2,8,4,8,8,6,7,4,7,7,7,4,7,1
115,115,3,1,7,0,0,-1,0,1,0,0,1,-2,0,3,9,3,8,6,8,9,5,8,8,7,6,7,1
115,615,3,1,1,0,0,0,0,1,0,1,1,2,0,3,7,4,9,4,7,7,3,7,7,6,3,7,0
115,615,3,1,2,0,-1,0,0,1,0,0,1,2,0,2,7,4,8,3,8,7,4,7,7,7,4,7,0
115,615,3,1,3,-1,0,0,0,1,0,1,1,2,0,3,9,5,8,3,8,8,4,7,7,7,4,7,0
115,615,3,1,4,0,0,0,0,0,1,1,1,2,0,3,9,2,9,3,8,8,4,8,8,7,4,8,0
115,615,3,1,5,0,-1,-1,0,1,0,1,1,2,0,3,9,2,9,4,8,8,3,8,8,4,4,8,0
115,615,3,1,6,-1,-1,-1,1,0,0,0,1,2,0,3,9,3,8,3,7,8,4,7,7,6,4,7,0
115,615,3,1,7,-1,-1,1,0,1,0,0,1,2,0,3,7,1,6,2,7,8,2,8,8,8,5,8,0
116,116,3,1,1,0,0,0,0,1,0,0,1,2,0,3,7,0,8,1,8,8,1,8,8,8,2,8,1
116,116,3,1,2,0,0,0,0,1,0,0,1,2,0,3,8,1,8,1,8,8,1,8,8,8,0,8,1
116,116,3,1,3,-1,0,-1,0,1,0,0,1,1,1,3,10,3,8,3,8,8,4,8,8,8,3,8,1
116,116,3,1,4,-1,0,0,0,1,0,0,1,2,0,3,9,2,8,2,8,7,1,7,7,7,3,7,1
116,116,3,1,5,0,0,0,0,1,0,0,1,1,1,3,7,0,7,0,7,7,1,7,7,7,2,7,1
116,116,3,1,6,0,0,0,0,1,0,0,1,2,0,3,7,0,7,1,7,7,1,7,7,7,2,7,1
116,116,3,1,7,0,0,0,0,1,0,0,1,1,0,3,8,3,10,2,7,6,7,8,9,9,9,9,1
116,616,3,1,1,0,-1,-1,0,1,0,0,1,2,0,3,8,1,9,1,8,8,2,8,8,8,3,8,0
116,616,3,1,2,0,0,0,0,1,0,0,1,2,0,2,8,2,8,1,8,8,3,8,8,8,3,8,0
116,616,3,1,3,-1,0,-1,0,1,0,0,1,1,1,2,8,2,8,2,7,7,7,7,7,7,7,7,0
116,616,3,1,4,-1,0,0,0,1,0,0,1,1,0,2,8,2,8,2,8,8,4,8,8,7,4,9,0
116,616,3,1,5,0,0,0,0,1,0,0,1,1,1,2,9,2,8,2,8,8,4,10,10,10,3,10,0
116,616,3,1,6,0,0,0,0,1,0,0,1,2,0,2,8,3,8,3,8,8,5,8,8,10,4,10,0
116,616,3,1,7,0,0,0,0,1,0,0,1,1,0,2,9,3,9,3,9,9,4,10,6,7,4,7,0
117,117,3,1,1,0,0,0,0,1,0,1,1,1,0,2,7,4,7,4,7,7,4,7,7,7,4,7,1
117,117,3,1,2,1,1,1,0,1,0,0,1,1,0,3,7,4,7,4,7,6,4,6,6,6,4,6,1
117,117,3,1,3,1,1,1,0,0,1,0,1,1,1,3,6,4,6,4,6,6,4,6,6,4,6,5,1
117,117,3,1,4,-1,0,0,0,1,0,0,1,1,0,2,7,3,7,4,6,6,4,6,6,6,6,4,1
117,117,3,1,5,0,0,0,0,1,0,1,1,1,0,2,8,4,7,4,7,7,3,7,7,7,3,6,1
117,117,3,1,6,1,0,0,0,1,0,1,1,1,0,3,9,3,9,3,8,8,3,8,8,8,3,8,1
117,117,3,1,7,0,0,0,0,1,0,0,1,1,0,2,6,3,7,3,7,7,3,7,7,7,3,7,1
117,617,3,1,1,0,0,0,0,1,0,0,1,1,0,3,9,2,9,3,9,9,4,9,9,9,4,9,0
117,617,3,1,2,1,0,0,0,1,0,0,1,1,0,3,10,1,10,2,9,9,3,9,8,7,5,6,0
117,617,3,1,3,0,0,0,0,1,0,0,1,1,1,3,8,1,10,3,8,7,3,8,8,7,3,7,0
117,617,3,1,4,-1,-1,0,0,1,0,0,1,1,0,3,8,3,10,4,9,9,4,9,9,9,3,8,0
117,617,3,1,5,0,0,-1,1,0,0,0,1,1,0,3,10,3,10,4,10,10,4,10,10,10,3,10,0
117,617,3,1,6,0,0,1,0,1,0,0,1,1,0,3,9,4,9,8,6,7,4,7,7,9,3,5,0
117,617,3,1,7,-1,0,0,0,1,0,0,1,2,0,3,9,2,10,0,10,10,5,10,10,6,4,7,0
118,118,3,1,1,1,0,0,0,1,0,0,1,1,0,2,7,7,3,7,7,7,2,6,7,6,4,6,1
118,118,3,1,2,-1,0,0,0,1,0,0,1,1,0,2,7,3,7,3,7,7,4,7,7,7,4,7,1
118,118,3,1,3,1,0,0,0,1,0,0,1,1,0,2,7,3,6,3,6,6,3,6,6,6,3,6,1
118,118,3,1,4,-1,-1,-1,1,0,0,0,1,2,0,3,8,4,7,4,7,6,4,6,6,7,4,7,1
118,118,3,1,5,-1,0,0,0,1,0,0,1,2,0,2,7,4,6,4,6,6,4,6,6,6,4,6,1
118,118,3,1,6,1,1,0,0,1,0,0,1,1,0,2,7,4,6,4,6,6,4,6,6,6,4,6,1
118,118,3,1,7,0,0,0,0,1,0,0,1,1,0,2,7,7,6,2,6,6,3,6,6,6,3,6,1
118,618,3,1,1,-1,0,0,0,1,0,0,1,1,0,2,6,3,8,4,7,8,4,8,8,4,7,6,0
118,618,3,1,2,0,0,0,0,1,0,0,1,1,0,3,7,6,6,6,6,6,4,6,6,6,3,6,0
118,618,3,1,3,-1,-1,0,0,1,0,0,1,1,0,3,6,4,6,4,6,6,6,6,6,6,4,6,0
118,618,3,1,4,0,0,0,0,1,0,0,1,2,0,3,6,7,4,7,7,7,4,7,7,7,3,7,0
118,618,3,1,5,0,0,0,0,1,0,0,1,1,0,3,7,4,6,5,7,5,7,7,7,7,2,6,0
118,618,3,1,6,-1,-1,0,0,1,0,0,1,1,0,2,6,4,6,4,6,6,6,6,6,6,5,6,0
118,618,3,1,7,1,0,0,0,1,0,0,1,2,0,2,6,1,6,3,6,6,6,6,6,6,6,6,0
119,119,3,1,1,0,0,0,0,1,0,0,1,2,0,3,7,2,7,4,7,7,3,7,9,6,2,6,1
119,119,3,1,2,0,-1,-1,1,0,0,0,1,2,0,3,8,3,8,3,8,8,0,7,6,6,0,6,1
119,119,3,1,3,-1,0,0,0,0,1,0,1,2,0,3,6,3,6,3,6,6,3,6,6,6,4,6,1
119,119,3,1,4,1,0,0,0,1,0,0,1,2,0,3,8,3,8,4,7,7,4,7,7,7,3,7,1
119,119,3,1,5,-1,0,0,0,1,0,0,1,2,0,3,7,3,6,2,7,7,2,6,6,6,2,6,1
119,119,3,1,6,0,0,0,0,1,0,0,1,2,0,3,7,4,6,4,6,6,4,6,6,6,3,6,1
119,119,3,1,7,0,0,0,0,1,0,0,1,2,0,3,7,2,7,3,6,6,2,6,6,6,5,6,1
119,619,3,1,1,0,0,0,0,1,0,1,1,2,0,3,8,5,8,5,8,8,5,8,8,8,5,8,0
119,619,3,1,2,0,0,0,0,1,0,1,1,2,0,3,9,4,9,4,9,9,4,9,9,9,4,9,0
119,619,3,1,3,0,0,0,0,1,0,1,1,2,0,3,9,2,9,2,9,9,3,9,9,9,3,9,0
119,619,3,1,4,0,0,0,0,1,0,0,1,2,0,3,9,2,9,3,9,9,4,9,9,9,3,9,0
119,619,3,1,5,0,0,0,0,1,0,1,1,-2,0,3,9,2,10,4,10,10,4,10,10,10,4,10,0
119,619,3,1,6,0,0,0,0,1,0,1,1,2,0,3,9,2,9,3,10,10,4,10,10,10,4,10,0
119,619,3,1,7,0,0,0,0,1,0,1,1,2,0,3,10,1,10,0,10,10,6,10,10,10,4,10,0
120,120,3,1,1,0,0,0,0,1,0,0,1,2,0,3,10,1,10,0,10,10,0,10,10,10,0,10,1
120,120,3,1,2,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,9,2,10,10,10,1,10,1
120,120,3,1,3,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,1,10,10,9,1,10,1
120,120,3,1,4,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
120,120,3,1,5,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
120,120,3,1,6,0,0,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,1,10,10,10,2,10,1
120,120,3,1,7,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
120,620,3,1,1,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
120,620,3,1,2,0,1,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
120,620,3,1,3,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
120,620,3,1,4,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
120,620,3,1,5,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
120,620,3,1,6,1,-1,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
120,620,3,1,7,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
121,121,4,2,1,1,-1,0,1,0,0,1,1,1,1,3,10,0,10,0,10,10,1,10,10,10,1,10,1
121,121,4,2,2,0,-1,0,1,0,0,1,1,1,1,3,10,0,10,0,10,1,10,10,10,10,1,10,1
121,121,4,2,3,-1,0,0,1,0,0,1,1,1,1,3,9,3,8,3,8,8,3,7,6,9,2,7,1
121,121,4,2,4,0,0,0,1,0,0,1,1,1,0,3,10,0,10,0,10,9,8,9,7,7,1,8,1
121,121,4,2,5,-1,-1,-1,1,0,0,1,1,1,0,3,9,2,8,2,10,8,2,8,8,8,2,9,1
121,121,4,2,6,0,-1,0,1,0,0,1,1,1,0,3,10,2,10,3,8,8,8,9,9,9,6,7,1
121,121,4,2,7,-1,-1,0,0,0,1,1,1,1,1,3,8,2,9,2,9,8,1,7,7,9,9,8,1
121,621,4,2,1,0,0,0,1,0,0,0,1,1,0,3,10,2,10,2,8,8,2,8,9,9,9,9,0
121,621,4,2,2,0,0,0,1,0,0,0,1,1,1,3,9,3,8,2,10,10,10,10,10,10,10,10,0
121,621,4,2,3,0,0,0,1,0,0,0,1,1,1,3,9,1,9,1,8,8,8,7,2,8,8,7,0
121,621,4,2,4,0,0,0,1,0,0,0,1,1,0,3,10,4,10,2,8,7,7,7,7,8,8,8,0
121,621,4,2,5,0,0,0,1,0,0,0,1,1,1,3,10,2,10,2,10,10,10,10,10,10,10,10,0
121,621,4,2,6,0,0,0,0,1,0,0,1,1,0,3,10,3,7,2,8,8,9,7,9,8,8,8,0
121,621,4,2,7,0,-1,0,1,0,0,0,1,1,0,3,10,2,10,2,8,8,8,9,7,8,7,7,0
122,122,4,2,1,0,-1,0,0,1,0,0,1,1,0,3,10,0,8,2,7,9,1,10,10,7,1,10,1
122,122,4,2,2,0,-1,0,0,1,0,0,1,1,0,3,10,1,8,2,8,9,1,10,10,10,2,10,1
122,122,4,2,3,1,1,0,0,1,0,0,1,1,1,3,10,1,9,2,7,8,8,10,10,10,3,10,1
122,122,4,2,4,0,0,0,0,1,0,0,1,1,0,3,10,1,10,2,9,9,1,9,9,9,1,10,1
122,122,4,2,5,0,0,0,0,1,0,0,1,1,0,3,9,9,2,8,1,9,8,2,8,8,2,9,1
122,122,4,2,6,-1,1,-1,0,1,0,0,1,1,1,2,7,3,8,1,9,7,0,6,8,8,1,8,1
122,122,4,2,7,0,0,0,0,1,0,0,1,1,1,2,8,3,8,1,8,6,1,9,7,7,1,8,1
122,622,4,2,1,0,0,0,0,0,1,0,0,0,3,0,5,5,9,2,9,5,1,2,5,5,2,5,0
122,622,4,2,2,0,0,-1,0,0,1,0,0,0,2,1,4,7,5,5,5,8,5,8,4,8,4,4,0
122,622,4,2,3,0,0,0,0,1,0,0,0,0,0,2,9,1,1,1,9,9,2,8,9,5,8,8,0
122,622,4,2,4,0,0,0,0,1,0,0,0,0,0,1,10,0,5,5,5,8,2,8,9,8,1,9,0
122,622,4,2,5,1,1,1,0,0,1,0,0,0,1,1,7,1,5,6,9,6,1,1,7,6,0,6,0
122,622,4,2,6,-1,1,-1,1,0,0,0,0,0,0,2,4,3,5,5,8,6,8,2,2,7,3,6,0
122,622,4,2,7,-1,0,0,0,0,1,0,0,0,1,1,8,4,8,5,5,7,4,8,3,8,4,6,0
123,123,4,2,1,-1,1,1,0,1,0,1,1,-1,1,3,5,0,10,5,0,5,10,0,10,5,0,10,1
123,123,4,2,2,0,1,0,0,0,1,1,1,-1,1,2,5,10,5,1,5,1,5,10,1,5,10,5,1
123,123,4,2,3,0,0,0,0,1,0,1,1,0,1,2,4,10,1,1,5,10,1,5,0,10,0,5,1
123,123,4,2,4,0,1,1,0,0,1,0,1,-1,1,2,5,10,5,10,6,10,1,6,10,5,1,5,1
123,123,4,2,5,-1,-1,-1,1,0,0,0,1,-1,2,2,5,5,1,5,1,5,0,5,0,5,0,5,1
123,123,4,2,6,0,1,1,0,0,1,0,1,-1,1,1,5,10,1,5,10,0,10,0,5,10,0,5,1
123,123,4,2,7,0,1,0,0,1,0,0,0,-1,2,1,5,10,5,1,10,1,5,10,5,0,5,10,1
123,623,4,2,1,-1,0,1,0,1,0,1,1,-1,1,2,5,0,10,5,0,5,10,1,10,5,1,10,0
123,623,4,2,2,0,1,-1,0,1,0,1,0,-2,3,1,5,0,10,0,5,0,10,0,5,1,5,10,0
123,623,4,2,3,-1,1,-1,1,0,0,1,0,0,2,3,0,6,1,10,1,6,10,1,5,10,0,5,0
123,623,4,2,4,-1,-1,-1,0,1,0,1,1,1,2,1,5,10,5,10,1,10,5,10,1,6,1,6,0
123,623,4,2,5,-1,0,-1,1,0,0,1,1,-1,1,2,5,1,6,1,10,1,5,10,0,5,1,5,0
123,623,4,2,6,-1,1,1,0,0,1,1,1,-2,1,1,5,1,5,1,5,1,6,1,10,1,5,10,0
123,623,4,2,7,-1,1,1,0,0,1,1,1,-1,2,2,5,1,5,6,5,0,5,0,0,6,6,10,0
124,124,4,2,1,0,-1,-1,1,0,0,0,1,-2,1,3,5,5,5,7,10,6,10,5,10,10,7,7,1
124,124,4,2,2,-1,-1,0,0,1,0,0,0,-1,3,2,3,10,8,10,9,10,9,10,10,8,8,8,1
124,124,4,2,3,1,0,0,0,1,0,1,1,0,1,2,5,5,4,3,3,3,4,4,5,5,6,6,1
124,124,4,2,4,-1,-1,-1,1,0,0,0,1,0,1,3,3,4,3,3,4,5,5,6,4,5,4,5,1
124,124,4,2,5,-1,-1,-1,1,0,0,1,0,-1,2,3,4,8,7,8,7,8,6,6,6,7,6,6,1
124,124,4,2,6,-1,0,-1,1,0,0,1,1,-1,1,3,3,3,4,5,4,5,4,6,4,8,7,8,1
124,124,4,2,7,-1,-1,-1,1,0,0,1,1,-1,2,3,7,6,7,7,6,7,4,4,5,5,3,3,1
124,624,4,2,1,-1,-1,0,0,1,0,0,0,0,2,2,10,5,7,6,2,4,3,4,7,5,7,3,0
124,624,4,2,2,0,1,0,0,0,1,0,1,-1,1,0,5,0,10,2,6,5,4,7,6,5,9,6,0
124,624,4,2,3,-1,-1,0,0,0,1,1,0,2,0,2,5,2,9,6,5,8,6,4,10,10,9,6,0
124,624,4,2,4,-1,0,1,0,1,0,1,0,0,2,3,6,9,6,0,5,5,5,9,9,5,1,10,0
124,624,4,2,5,-1,-1,-1,0,0,1,1,0,2,1,1,9,6,4,3,7,6,6,5,8,8,7,7,0
124,624,4,2,6,1,1,1,1,0,0,1,0,0,1,3,1,9,8,6,6,5,7,7,6,8,7,7,0
124,624,4,2,7,-1,-1,0,0,1,0,0,0,0,4,2,6,2,3,4,4,8,5,10,8,5,6,8,0
125,125,4,2,1,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,1,10,1
125,125,4,2,2,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,1,10,10,10,0,10,1
